0	-1.50111e-05
0.05	-3.07687e-05
0.1	-4.72874e-05
0.15	-6.45817e-05
0.2	-8.26663e-05
0.25	-0.000101556
0.3	-0.000121264
0.35	-0.000141807
0.4	-0.000163199
0.45	-0.000185454
0.5	-0.000208588
0.55	-0.000232614
0.6	-0.000257548
0.65	-0.000283405
0.7	-0.000310199
0.75	-0.000337945
0.8	-0.000366657
0.85	-0.000396352
0.9	-0.000427042
0.95	-0.000458743
1	-0.00049147
1.05	-0.000525238
1.1	-0.00056006
1.15	-0.000595952
1.2	-0.000632929
1.25	-0.000671003
1.3	-0.000710192
1.35	-0.000750507
1.4	-0.000791965
1.45	-0.00083458
1.5	-0.000878365
1.55	-0.000923335
1.6	-0.000969504
1.65	-0.00101689
1.7	-0.0010655
1.75	-0.00111535
1.8	-0.00116645
1.85	-0.00121883
1.9	-0.00127249
1.95	-0.00132744
2	-0.0013837
2.05	-0.00144129
2.1	-0.00150021
2.15	-0.00156048
2.2	-0.00162212
2.25	-0.00168513
2.3	-0.00174952
2.35	-0.00181532
2.4	-0.00188254
2.45	-0.00195117
2.5	-0.00202125
2.55	-0.00209278
2.6	-0.00216577
2.65	-0.00224023
2.7	-0.00231618
2.75	-0.00239363
2.8	-0.00247259
2.85	-0.00255306
2.9	-0.00263507
2.95	-0.00271862
3	-0.00280372
3.05	-0.00289039
3.1	-0.00297863
3.15	-0.00306845
3.2	-0.00315987
3.25	-0.00325289
3.3	-0.00334752
3.35	-0.00344377
3.4	-0.00354166
3.45	-0.00364119
3.5	-0.00374236
3.55	-0.0038452
3.6	-0.0039497
3.65	-0.00405587
3.7	-0.00416373
3.75	-0.00427327
3.8	-0.00438451
3.85	-0.00449746
3.9	-0.00461212
3.95	-0.00472849
4	-0.00484659
4.05	-0.00496642
4.1	-0.00508798
4.15	-0.00521128
4.2	-0.00533634
4.25	-0.00546314
4.3	-0.0055917
4.35	-0.00572202
4.4	-0.00585411
4.45	-0.00598797
4.5	-0.0061236
4.55	-0.00626101
4.6	-0.0064002
4.65	-0.00654117
4.7	-0.00668393
4.75	-0.00682847
4.8	-0.00697481
4.85	-0.00712293
4.9	-0.00727286
4.95	-0.00742457
5	-0.00757808
5.05	-0.00773339
5.1	-0.00789049
5.15	-0.00804939
5.2	-0.00821008
5.25	-0.00837257
5.3	-0.00853686
5.35	-0.00870293
5.4	-0.0088708
5.45	-0.00904046
5.5	-0.0092119
5.55	-0.00938513
5.6	-0.00956014
5.65	-0.00973693
5.7	-0.00991549
5.75	-0.0100958
5.8	-0.0102779
5.85	-0.0104618
5.9	-0.0106474
5.95	-0.0108348
6	-0.0110239
6.05	-0.0112148
6.1	-0.0114074
6.15	-0.0116017
6.2	-0.0117977
